MOVIE_DATA	456	f1652302a90ba111	05/23/2018 17:23:09	1046	0	30
0	0	0	0.4922118	0.1293952	0	0.6305882	0.1004785	0.03018868	1	0	0.008665511	1	0	0.1137124	0.1828487	0.01629336	0.01902547	0.9828219	0.0006885261	0.02876659	0.01325821	0.999498	0.01735343	0.02812577	0.07011521	0.9969913	0.01735343	0.02812577	0.07011521	0.9969913	0	0	0	1	0.7113087	-0.1007573	0.6897068	0.09051181	0.500943	0.1509682	-0.05670542	0.850323	0.08753728	-0.2972353	0.9504765	-0.02414179	0.1014389	-0.2932719	0.95057	0.01088325	0	0	0	1	0.8022811	0.1365092	-0.553813	0.1760726	0.6052932	-0.1540109	0.1122081	0.7728584	0	0	0	0	0.1306154	0.8634117	-0.4038991	0.2726265	-0.005009071	-0.1199908	-0.9927517	-0.004610527	-0.001774382	0.09834636	-0.994929	-0.02099997	-0.02272113	-0.3850549	-0.922094	-0.03097015	-0.04351261	0.6289984	0.7759371	0.01972478	0.007225319	-0.01724577	0.9998252	0.0002494632	0.007035957	-0.1604526	0.9869113	-0.01454277	-0.0397134	-0.335797	-0.9390123	0.06260233	-0.09763829	-0.5992655	-0.7916754	0.06780612	-0.08807842	0.9747214	1.694115	6.728052	109.485	0.2226726	7.084418	109.4456	0.2184204	2	0	0	0	0	0	0	
0	0	0	0.4922118	0.1293952	0	0.6305882	0.1028708	0.03018868	1	0	0.008665511	1	0	0.1137124	0.1816823	0.01657954	0.01846809	0.983044	0.0009536389	0.02831878	0.01298894	0.9995142	0.01717771	0.02764919	0.07052645	0.9969787	0.01717771	0.02764919	0.07052645	0.9969787	0	0	0	1	0.7057864	-0.1032721	0.6949283	0.09096829	0.5021092	0.1608351	-0.06291888	0.847384	0.2035181	0.1643253	-0.9618156	0.08054996	0.194417	0.1712836	-0.9648205	0.04455744	0	0	0	1	0.7902652	0.1414672	-0.5697979	0.1754942	0.6100373	-0.1581059	0.1164184	0.7676612	0	0	0	0	0.1086993	0.8807328	-0.2266394	0.4014086	-0.005372074	-0.1191741	-0.9928402	-0.006099296	-0.001869409	0.09834394	-0.9948952	-0.02255082	-0.02272113	-0.3850549	-0.922094	-0.03097015	-0.04351261	0.6289984	0.7759371	0.01972478	0.007864271	-0.0170407	0.9998238	0.0002781774	0.00766742	-0.1601686	0.9869546	-0.01442383	-0.03934594	-0.3360822	-0.9389604	0.06208125	-0.09744374	-0.5994913	-0.7915819	0.0671789	-0.09035211	0.9736855	1.68823	6.726273	109.4892	0.2213681	7.080285	109.4497	0.2173256	2	0	0	0	0	0	0	
0	0	0	0.4890966	0.1293952	0	0.6305882	0.1028708	0.03018868	1	0	0.01039861	1	0	0.1137124	0.1816823	0.01657954	0.01846809	0.983044	0.0009536389	0.02831878	0.01298894	0.9995142	0.01717771	0.02764919	0.07052645	0.9969787	0.01717771	0.02764919	0.07052645	0.9969787	0	0	0	1	0.7057864	-0.1032721	0.6949283	0.09096829	0.5021092	0.1608351	-0.06291888	0.847384	0.2035181	0.1643253	-0.9618156	0.08054996	0.194417	0.1712836	-0.9648205	0.04455744	0	0	0	1	0.7902652	0.1414672	-0.5697979	0.1754942	0.6100373	-0.1581059	0.1164184	0.7676612	0	0	0	0	0.1086993	0.8807328	-0.2266394	0.4014086	-0.005372074	-0.1191741	-0.9928402	-0.006099296	-0.001869409	0.09834394	-0.9948952	-0.02255082	-0.02272113	-0.3850549	-0.922094	-0.03097015	-0.04351261	0.6289984	0.7759371	0.01972478	0.007864271	-0.0170407	0.9998238	0.0002781774	0.00766742	-0.1601686	0.9869546	-0.01442383	-0.03934594	-0.3360822	-0.9389604	0.06208125	-0.09744374	-0.5994913	-0.7915819	0.0671789	-0.09035211	0.9736855	1.68823	6.724567	109.493	0.2204761	7.077177	109.4531	0.2167985	2	0	0	0	0	0	0	
0	0	0	0.4922118	0.1293952	0	0.6305882	0.1028708	0.03018868	1	0	0.008665511	1	0	0.1103679	0.1804405	0.01676023	0.01751905	0.983287	0.001181609	0.02787623	0.01270722	0.9995299	0.01720605	0.02717418	0.07097862	0.9969591	0.01720605	0.02717418	0.07097862	0.9969591	0	0	0	1	0.7462348	-0.09966282	0.6497551	0.1049731	0.5083318	0.1832221	-0.07801683	0.8378196	0.8127016	0.1612817	-0.4615899	0.3169213	0.8048169	0.1907658	-0.4756413	0.2994052	0	0	0	1	0.7872129	0.1452284	-0.5718819	0.1793199	0.6150018	-0.1634422	0.1218273	0.7617201	0	0	0	0	0.1164171	0.5091257	-0.04845748	0.8514047	-0.005845717	-0.1184666	-0.9929113	-0.007655228	-0.001967766	0.09834109	-0.9948575	-0.02415679	-0.02272113	-0.3850549	-0.922094	-0.03097015	-0.04351261	0.6289984	0.7759371	0.01972478	0.008659117	-0.01675366	0.999822	0.0005310248	0.008212569	-0.1602873	0.9869357	-0.01408582	-0.03897001	-0.3359804	-0.9390619	0.06132917	-0.09731159	-0.5993768	-0.7917538	0.06636216	-0.09098397	0.9770659	1.682695	6.723024	109.4964	0.2196555	7.07459	109.4563	0.2164169	2	0	0	0	0	0	0	
0	0	0	0.4922118	0.1293952	0	0.6329412	0.1028708	0.03018868	1	0	0.008665511	1	0	0.1103679	0.1804405	0.01676023	0.01751905	0.983287	0.001181609	0.02787623	0.01270722	0.9995299	0.01720605	0.02717418	0.07097862	0.9969591	0.01720605	0.02717418	0.07097862	0.9969591	0	0	0	1	0.7462348	-0.09966282	0.6497551	0.1049731	0.5083318	0.1832221	-0.07801683	0.8378196	0.8127016	0.1612817	-0.4615899	0.3169213	0.8048169	0.1907658	-0.4756413	0.2994052	0	0	0	1	0.7872129	0.1452284	-0.5718819	0.1793199	0.6150018	-0.1634422	0.1218273	0.7617201	0	0	0	0	0.1164171	0.5091257	-0.04845748	0.8514047	-0.005845717	-0.1184666	-0.9929113	-0.007655228	-0.001967766	0.09834109	-0.9948575	-0.02415679	-0.02272113	-0.3850549	-0.922094	-0.03097015	-0.04351261	0.6289984	0.7759371	0.01972478	0.008659117	-0.01675366	0.999822	0.0005310248	0.008212569	-0.1602873	0.9869357	-0.01408582	-0.03897001	-0.3359804	-0.9390619	0.06132917	-0.09731159	-0.5993768	-0.7917538	0.06636216	-0.09098397	0.9770659	1.682695	6.7245	109.4995	0.2189462	7.072294	109.459	0.2165204	2	0	0	0	0	0	0	
0	0	0	0.4890966	0.1293952	0	0.6305882	0.1028708	0.03018868	1	0	0.008665511	1	0	0.1137124	0.1786493	0.01716969	0.01585537	0.9836352	0.001454336	0.0277186	0.01242553	0.9995375	0.01805842	0.02695609	0.07174139	0.9968954	0.01805842	0.02695609	0.07174139	0.9968954	0	0	0	1	0.8191744	-0.07915495	0.5505011	0.1401296	0.5204725	0.2061368	-0.09606183	0.8230359	0.5632049	0.2502854	-0.149919	0.7730988	0.5532176	0.2690858	-0.1807388	0.7673829	0	0	0	1	0.8020052	0.1480615	-0.5445454	0.1957944	0.6249754	-0.1723116	0.1321118	0.7498406	0	0	0	0	-0.3671807	0.03014806	-0.0288671	-0.9292127	-0.006976957	-0.1176003	-0.9929972	-0.008849785	0.002888072	-0.09834652	0.9948191	0.02558674	-0.02272113	-0.3850549	-0.922094	-0.03097015	-0.04351261	0.6289984	0.7759371	0.01972478	0.01013694	-0.01650305	0.9998121	0.0007962398	0.009876064	-0.1608757	0.986832	-0.01356576	-0.03868412	-0.3354238	-0.93934	0.06028952	-0.09735226	-0.5988566	-0.7922276	0.06533577	-0.09097659	0.9780614	1.678119	6.725589	109.5022	0.2183932	7.070489	109.4614	0.2167082	2	0	0	0	0	0	0	
0	0	0	0.4890966	0.1293952	0	0.6305882	0.1028708	0.03018868	1	0	0.01039861	1	0	0.1103679	0.1786493	0.01716969	0.01585537	0.9836352	0.001454336	0.0277186	0.01242553	0.9995375	0.01805842	0.02695609	0.07174139	0.9968954	0.01805842	0.02695609	0.07174139	0.9968954	0	0	0	1	0.8191744	-0.07915495	0.5505011	0.1401296	0.5204725	0.2061368	-0.09606183	0.8230359	0.5632049	0.2502854	-0.149919	0.7730988	0.5532176	0.2690858	-0.1807388	0.7673829	0	0	0	1	0.8020052	0.1480615	-0.5445454	0.1957944	0.6249754	-0.1723116	0.1321118	0.7498406	0	0	0	0	-0.3671807	0.03014806	-0.0288671	-0.9292127	-0.006976957	-0.1176003	-0.9929972	-0.008849785	0.002888072	-0.09834652	0.9948191	0.02558674	-0.02272113	-0.3850549	-0.922094	-0.03097015	-0.04351261	0.6289984	0.7759371	0.01972478	0.01013694	-0.01650305	0.9998121	0.0007962398	0.009876064	-0.1608757	0.986832	-0.01356576	-0.03868412	-0.3354238	-0.93934	0.06028952	-0.09735226	-0.5988566	-0.7922276	0.06533577	-0.09097659	0.9780614	1.678119	6.731531	109.5048	0.2179801	7.06775	109.4632	0.2171638	2	0	0	0	0	0	0	
0	0	0	0.4890966	0.1293952	0	0.6305882	0.1004785	0.03018868	1	0	0.01039861	1	0	0.1137124	0.1758253	0.01853596	0.01297003	0.9841614	0.002048598	0.02886702	0.01200143	0.9995092	0.02067736	0.02795475	0.07385977	0.9966623	0.02067736	0.02795475	0.07385977	0.9966623	0	0	0	1	0.8801386	-0.05361993	0.4361084	0.1796954	0.5326639	0.2207395	-0.1099905	0.8095958	0.2726998	0.1365992	0.008379545	0.9523158	0.2677432	0.1440526	-0.02843902	0.9522361	0	0	0	1	0.8324259	0.1467721	-0.4841893	0.2260216	0.6392579	-0.1788964	0.1423908	0.7342141	0	0	0	0	-0.4418059	0.07849521	-0.05529166	-0.8919579	-0.009821827	-0.1158116	-0.9931797	-0.009221711	0.005635044	-0.09836949	0.9947787	0.02658807	-0.02272113	-0.3850549	-0.922094	-0.03097015	-0.04351261	0.6289984	0.7759371	0.01972478	0.01336795	-0.01606423	0.9997808	0.001208777	0.01298591	-0.1629795	0.9864628	-0.01265436	-0.03841789	-0.333417	-0.9401677	0.05866696	-0.09759057	-0.5970719	-0.7936626	0.06388155	-0.09378805	0.9825711	1.671085	6.736601	109.5072	0.2176846	7.065396	109.4649	0.217745	2	0	0	0	0	0	0	
0	0	0	0.4922118	0.1293952	0	0.6305882	0.1028708	0.03018868	1	0	0.01039861	1	0	0.1103679	0.1758253	0.01853596	0.01297003	0.9841614	0.002048598	0.02886702	0.01200143	0.9995092	0.02067736	0.02795475	0.07385977	0.9966623	0.02067736	0.02795475	0.07385977	0.9966623	0	0	0	1	0.8801386	-0.05361993	0.4361084	0.1796954	0.5326639	0.2207395	-0.1099905	0.8095958	0.2726998	0.1365992	0.008379545	0.9523158	0.2677432	0.1440526	-0.02843902	0.9522361	0	0	0	1	0.8324259	0.1467721	-0.4841893	0.2260216	0.6392579	-0.1788964	0.1423908	0.7342141	0	0	0	0	-0.4418059	0.07849521	-0.05529166	-0.8919579	-0.009821827	-0.1158116	-0.9931797	-0.009221711	0.005635044	-0.09836949	0.9947787	0.02658807	-0.02272113	-0.3850549	-0.922094	-0.03097015	-0.04351261	0.6289984	0.7759371	0.01972478	0.01336795	-0.01606423	0.9997808	0.001208777	0.01298591	-0.1629795	0.9864628	-0.01265436	-0.03841789	-0.333417	-0.9401677	0.05866696	-0.09759057	-0.5970719	-0.7936626	0.06388155	-0.09378805	0.9825711	1.671085	6.74509	109.5095	0.2176837	7.06129	109.4658	0.2186843	2	0	0	0	0	0	0	
0	0	0	0.4922118	0.1293952	0	0.6329412	0.1004785	0.03018868	1	0	0.008665511	1	0	0.1103679	0.1734464	0.02141022	0.01006361	0.9845592	0.004364963	0.03119718	0.0119565	0.9994321	0.01885391	0.03027219	0.07361451	0.9966488	0.01885391	0.03027219	0.07361451	0.9966488	0	0	0	1	0.9090257	-0.03298638	0.3615976	0.2045269	0.5499596	0.2165228	-0.1119595	0.7988287	0.2403502	0.03704039	0.03672052	0.9692839	0.2392659	0.04330551	-0.0006266767	0.9699877	0	0	0	1	0.8631046	0.1409926	-0.4067346	0.2640804	0.6541548	-0.1789159	0.1469781	0.7200473	0	0	0	0	-0.4094046	0.1003847	-0.05959962	-0.9048528	-0.01434386	-0.1122892	-0.993534	-0.008691627	0.01025801	-0.09840847	0.9947274	0.02698206	-0.02272113	-0.3850549	-0.922094	-0.03097015	-0.04351261	0.6289984	0.7759371	0.01972478	0.01830038	-0.01625981	0.9996997	0.001165012	0.01785542	-0.1667634	0.9857635	-0.01189695	-0.03791559	-0.3298225	-0.9415655	0.05686848	-0.09766158	-0.5939339	-0.7961286	0.06232245	-0.0953271	0.9872584	1.662846	6.752402	109.5116	0.2177984	7.057727	109.4667	0.2197753	2	0	0	0	0	0	0	
